Date,RUB=X
2019-10-25,64.03479766845703
2019-10-28,63.82569885253906
2019-10-29,63.68349838256836
2019-10-30,63.94179916381836
2019-10-31,63.75080108642578
2019-11-01,64.09130096435547
2019-11-04,63.40169906616211
2019-11-05,63.449100494384766
2019-11-06,63.44779968261719
2019-11-07,63.81549835205078
2019-11-08,63.74409866333008
2019-11-11,63.8025016784668
2019-11-12,63.835601806640625
2019-11-13,64.22820281982422
2019-11-14,64.28150177001953
2019-11-15,63.89289855957031
2019-11-18,63.70330047607422
2019-11-19,63.85580062866211
2019-11-20,63.837398529052734
2019-11-21,63.787899017333984
2019-11-22,63.66999816894531
2019-11-25,63.79790115356445
2019-11-26,63.898101806640625
2019-11-27,63.94070053100586
2019-11-28,63.958099365234375
2019-11-29,64.05619812011719
2019-12-02,64.29199981689453
2019-12-03,64.17160034179688
2019-12-04,64.09120178222656
2019-12-05,63.859100341796875
2019-12-06,63.67580032348633
2019-12-09,63.630001068115234
2019-12-10,63.51430130004883
2019-12-11,63.485198974609375
2019-12-12,63.30400085449219
2019-12-13,62.674800872802734
2019-12-16,62.86399841308594
2019-12-17,62.439998626708984
2019-12-18,62.40879821777344
2019-12-19,62.61280059814453
2019-12-20,62.3218994140625
2019-12-23,62.222599029541016
2019-12-24,62.292198181152344
2019-12-25,61.91999816894531
2019-12-26,61.81169891357422
2019-12-27,62.17599868774414
2019-12-30,62.05120086669922
2019-12-31,61.971099853515625
2020-01-01,62.02830123901367
2020-01-02,61.83000183105469
2020-01-03,61.69419860839844
2020-01-06,62.029998779296875
2020-01-07,61.775001525878906
2020-01-08,61.93090057373047
2020-01-09,61.26190185546875
2020-01-10,61.2661018371582
2020-01-13,61.005001068115234
2020-01-14,61.1879997253418
2020-01-15,61.4025993347168
2020-01-16,61.344398498535156
2020-01-17,61.57749938964844
2020-01-20,61.56740188598633
2020-01-21,61.568599700927734
2020-01-22,61.85969924926758
2020-01-23,61.87799835205078
2020-01-24,61.892799377441406
2020-01-27,62.13100051879883
2020-01-28,62.89390182495117
2020-01-29,62.21329879760742
2020-01-30,62.51649856567383
2020-01-31,63.19609832763672
2020-02-03,63.89030075073242
2020-02-04,63.653099060058594
2020-02-05,62.92620086669922
2020-02-06,62.83879852294922
2020-02-07,63.27000045776367
2020-02-10,64.12930297851562
2020-02-11,64.07830047607422
2020-02-12,63.32429885864258
2020-02-13,63.198001861572266
2020-02-14,63.634498596191406
2020-02-17,63.52510070800781
2020-02-18,63.46549987792969
2020-02-19,63.865699768066406
2020-02-20,63.52069854736328
2020-02-21,64.1261978149414
2020-02-24,64.0541000366211
2020-02-25,65.32369995117188
2020-02-26,65.27839660644531
2020-02-27,65.45130157470703
2020-02-28,66.26909637451172
2020-03-02,67.13099670410156
2020-03-03,66.25569915771484
2020-03-04,66.17960357666016
2020-03-05,66.19200134277344
2020-03-06,67.53939819335938
2020-03-09,72.05000305175781
2020-03-10,74.64099884033203
2020-03-11,71.05020141601562
2020-03-12,73.11499786376953
2020-03-13,74.89810180664062
2020-03-16,73.23799896240234
2020-03-17,74.3563003540039
2020-03-18,75.29750061035156
2020-03-19,80.91999816894531
2020-03-20,78.9655990600586
2020-03-23,79.83869934082031
2020-03-24,79.44280242919922
2020-03-25,78.26319885253906
2020-03-26,78.32849884033203
2020-03-27,77.44029998779297
2020-03-30,78.6520004272461
2020-03-31,79.58920288085938
2020-04-01,78.41419982910156
2020-04-02,78.66619873046875
2020-04-03,77.09950256347656
2020-04-06,77.09750366210938
2020-04-07,75.95559692382812
2020-04-08,75.53510284423828
2020-04-09,75.04810333251953
2020-04-10,74.26380157470703
2020-04-13,73.66329956054688
2020-04-14,73.60289764404297
2020-04-15,73.0154037475586
2020-04-16,74.81849670410156
2020-04-17,74.19740295410156
2020-04-20,74.06510162353516
2020-04-21,75.4092025756836
2020-04-22,76.92009735107422
2020-04-23,75.93009948730469
2020-04-24,74.91500091552734
2020-04-27,74.59329986572266
2020-04-28,74.46499633789062
2020-04-29,74.14739990234375
2020-04-30,73.06539916992188
2020-05-01,74.3385009765625
2020-05-04,75.42749786376953
2020-05-05,74.72489929199219
2020-05-06,73.69860076904297
2020-05-07,74.46499633789062
2020-05-08,73.88870239257812
2020-05-11,73.39340209960938
2020-05-12,73.62139892578125
2020-05-13,73.60269927978516
2020-05-14,73.94779968261719
2020-05-15,73.50969696044922
2020-05-18,73.5969009399414
2020-05-19,72.69059753417969
2020-05-20,72.49189758300781
2020-05-21,71.21170043945312
2020-05-22,70.90480041503906
2020-05-25,71.57440185546875
2020-05-26,71.6187973022461
2020-05-27,70.7594985961914
2020-05-28,71.02230072021484
2020-05-29,70.50489807128906
2020-06-01,70.16010284423828
2020-06-02,69.07640075683594
2020-06-03,68.66010284423828
2020-06-04,68.49749755859375
2020-06-05,69.02729797363281
2020-06-08,68.13680267333984
2020-06-09,68.0905990600586
2020-06-10,68.5863037109375
2020-06-11,68.41739654541016
2020-06-12,70.06759643554688
2020-06-15,69.50640106201172
2020-06-16,69.57250213623047
2020-06-17,69.58689880371094
2020-06-18,69.72799682617188
2020-06-19,69.92019653320312
2020-06-22,69.64710235595703
2020-06-23,69.091796875
2020-06-24,68.72429656982422
2020-06-25,69.4905014038086
2020-06-26,69.05829620361328
2020-06-29,69.72429656982422
2020-06-30,69.9729995727539
2020-07-01,71.15070343017578
2020-07-02,70.85870361328125
2020-07-03,70.58830261230469
2020-07-06,71.33110046386719
2020-07-07,71.78800201416016
2020-07-08,71.41000366210938
2020-07-09,71.2041015625
2020-07-10,70.74440002441406
2020-07-13,70.69750213623047
2020-07-14,70.77159881591797
2020-07-15,70.95809936523438
2020-07-16,71.00430297851562
2020-07-17,71.54840087890625
2020-07-20,71.82530212402344
2020-07-21,71.4906997680664
2020-07-22,70.69709777832031
2020-07-23,71.12989807128906
2020-07-24,71.30490112304688
2020-07-27,71.70999908447266
2020-07-28,71.54010009765625
2020-07-29,72.4740982055664
2020-07-30,72.47579956054688
2020-07-31,73.32150268554688
2020-08-03,74.3550033569336
2020-08-04,73.03669738769531
2020-08-05,73.38890075683594
2020-08-06,72.81439971923828
2020-08-07,73.16230010986328
2020-08-10,73.71499633789062
2020-08-11,73.5260009765625
2020-08-12,73.06490325927734
2020-08-13,73.7780990600586
2020-08-14,72.91449737548828
2020-08-17,72.95719909667969
2020-08-18,73.63020324707031
2020-08-19,73.0459976196289
2020-08-20,73.25659942626953
2020-08-21,73.8687973022461
2020-08-24,74.7300033569336
2020-08-25,74.5999984741211
2020-08-26,75.30889892578125
2020-08-27,75.5873031616211
2020-08-28,74.98410034179688
2020-08-31,74.13020324707031
2020-09-01,73.81289672851562
2020-09-02,73.55960083007812
2020-09-03,75.46269989013672
2020-09-04,75.29519653320312
2020-09-07,75.31729888916016
2020-09-08,75.71810150146484
2020-09-09,76.23699951171875
2020-09-10,75.32369995117188
2020-09-11,75.14350128173828
2020-09-14,74.86499786376953
2020-09-15,75.206298828125
2020-09-16,75.20050048828125
2020-09-17,74.86009979248047
2020-09-18,74.95719909667969
2020-09-21,75.54850006103516
2020-09-22,76.29219818115234
2020-09-23,76.01899719238281
2020-09-24,76.79730224609375
2020-09-25,77.02639770507812
2020-09-28,78.10379791259766
2020-09-29,79.1613998413086
2020-09-30,78.96510314941406
2020-10-01,77.66560363769531
2020-10-02,77.2061996459961
2020-10-05,78.13999938964844
2020-10-06,78.1093978881836
2020-10-07,78.372802734375
2020-10-08,78.0824966430664
2020-10-09,77.27960205078125
2020-10-12,76.8385009765625
2020-10-13,77.00019836425781
2020-10-14,77.0259017944336
2020-10-15,77.71540069580078
2020-10-16,77.92070007324219
2020-10-19,77.51699829101562
2020-10-20,77.58820343017578
2020-10-21,77.2822036743164
2020-10-22,76.67890167236328
2020-10-23,76.53839874267578
2020-10-26,76.16950225830078
2020-10-27,76.44950103759766
2020-10-28,77.2865982055664
2020-10-29,79.052001953125
2020-10-30,78.83830261230469
2020-11-02,79.47090148925781
2020-11-03,80.52189636230469
2020-11-04,79.04989624023438
2020-11-05,77.5636978149414
2020-11-06,76.88719940185547
2020-11-09,77.31649780273438
2020-11-10,76.26370239257812
2020-11-11,76.46240234375
2020-11-12,77.04750061035156
2020-11-13,77.07450103759766
2020-11-16,77.31790161132812
2020-11-17,76.27629852294922
2020-11-18,76.20950317382812
2020-11-19,75.8843994140625
2020-11-20,76.16519927978516
2020-11-23,76.17890167236328
2020-11-24,75.96170043945312
2020-11-25,75.41790008544922
2020-11-26,75.44599914550781
2020-11-27,75.64990234375
2020-11-30,75.99150085449219
2020-12-01,76.40480041503906
2020-12-02,75.95850372314453
2020-12-03,75.11070251464844
2020-12-04,74.48889923095703
2020-12-07,73.8550033569336
2020-12-08,73.74610137939453
2020-12-09,73.34049987792969
2020-12-10,73.61129760742188
2020-12-11,73.07820129394531
2020-12-14,73.03199768066406
2020-12-15,74.12129974365234
2020-12-16,73.27850341796875
2020-12-17,73.347900390625
2020-12-18,73.09040069580078
2020-12-21,73.48100280761719
2020-12-22,74.55130004882812
2020-12-23,75.87809753417969
2020-12-24,75.02020263671875
2020-12-25,74.02999877929688
2020-12-28,73.95490264892578
2020-12-29,73.93049621582031
2020-12-30,74.02140045166016
2020-12-31,74.52200317382812
2021-01-01,73.91120147705078
2021-01-04,74.12740325927734
2021-01-05,74.47540283203125
2021-01-06,74.13510131835938
2021-01-07,74.09149932861328
2021-01-08,74.59510040283203
2021-01-11,74.4020004272461
2021-01-12,74.62809753417969
2021-01-13,73.44020080566406
2021-01-14,73.8488998413086
2021-01-15,73.32530212402344
2021-01-18,73.59860229492188
2021-01-19,73.92980194091797
2021-01-20,73.77100372314453
2021-01-21,73.45339965820312
2021-01-22,73.94770050048828
2021-01-25,75.31490325927734
2021-01-26,75.2822036743164
2021-01-27,75.07009887695312
2021-01-28,75.87339782714844
2021-01-29,76.1666030883789
2021-02-01,75.88179779052734
2021-02-02,76.11360168457031
2021-02-03,76.22049713134766
2021-02-04,75.885498046875
2021-02-05,75.4906997680664
2021-02-08,74.60790252685547
2021-02-09,74.3228988647461
2021-02-10,73.87670135498047
2021-02-11,73.86650085449219
2021-02-12,73.63899993896484
2021-02-15,73.57319641113281
2021-02-16,73.33200073242188
2021-02-17,73.5416030883789
2021-02-18,73.7156982421875
2021-02-19,73.83380126953125
2021-02-22,74.14360046386719
2021-02-23,74.22450256347656
2021-02-24,74.07080078125
2021-02-25,73.49469757080078
2021-02-26,74.706298828125
2021-03-01,74.6709976196289
2021-03-02,74.25150299072266
2021-03-03,73.78880310058594
2021-03-04,74.01429748535156
2021-03-05,74.55500030517578
2021-03-08,74.32720184326172
2021-03-09,74.47460174560547
2021-03-10,74.02950286865234
2021-03-11,73.5239028930664
2021-03-12,73.30030059814453
2021-03-15,73.31849670410156
2021-03-16,72.73500061035156
2021-03-17,72.86799621582031
2021-03-18,73.65480041503906
2021-03-19,74.32160186767578
2021-03-22,74.15370178222656
2021-03-23,74.7958984375
2021-03-24,76.3313980102539
2021-03-25,76.61620330810547
2021-03-26,76.11710357666016
2021-03-29,75.66110229492188
2021-03-30,75.65460205078125
2021-03-31,75.90399932861328
2021-04-01,75.67489624023438
2021-04-02,76.26429748535156
2021-04-05,76.41519927978516
2021-04-06,76.43409729003906
2021-04-07,77.00050354003906
2021-04-08,77.15809631347656
2021-04-09,76.79199981689453
2021-04-12,77.38700103759766
2021-04-13,77.29119873046875
2021-04-14,75.91850280761719
2021-04-15,76.01419830322266
2021-04-16,76.07849884033203
2021-04-19,75.95500183105469
2021-04-20,76.27210235595703
2021-04-21,76.822998046875
2021-04-22,76.56900024414062
2021-04-23,75.50550079345703
2021-04-26,74.908203125
2021-04-27,74.9751968383789
2021-04-28,74.7791976928711
2021-04-29,74.3635025024414
2021-04-30,74.72930145263672
2021-05-03,75.19750213623047
2021-05-04,74.89430236816406
2021-05-05,74.7322998046875
2021-05-06,74.80370330810547
2021-05-07,74.1886978149414
2021-05-10,73.5707015991211
2021-05-11,74.27649688720703
2021-05-12,74.16739654541016
2021-05-13,74.60050201416016
2021-05-14,73.997802734375
2021-05-17,73.95770263671875
2021-05-18,73.78260040283203
2021-05-19,73.67140197753906
2021-05-20,73.73169708251953
2021-05-21,73.46900177001953
2021-05-24,73.61280059814453
2021-05-25,73.43890380859375
2021-05-26,73.47149658203125
2021-05-27,73.53900146484375
2021-05-28,73.44020080566406
2021-05-31,73.1947021484375
2021-06-01,73.39839935302734
2021-06-02,73.5154037475586
2021-06-03,73.14510345458984
2021-06-04,73.2145004272461
2021-06-07,73.00160217285156
2021-06-08,72.7925033569336
2021-06-09,72.24310302734375
2021-06-10,72.302001953125
2021-06-11,71.74099731445312
2021-06-14,72.06330108642578
2021-06-15,72.02030181884766
2021-06-16,72.20939636230469
2021-06-17,72.56539916992188
2021-06-18,72.38919830322266
2021-06-21,72.7979965209961
2021-06-22,73.08899688720703
2021-06-23,72.86199951171875
2021-06-24,72.63079833984375
2021-06-25,72.2969970703125
2021-06-28,72.20999908447266
2021-06-29,72.20439910888672
2021-06-30,72.72239685058594
2021-07-01,73.05449676513672
2021-07-02,73.45690155029297
2021-07-05,73.21489715576172
2021-07-06,73.39630126953125
2021-07-07,74.4988021850586
2021-07-08,74.69920349121094
2021-07-09,74.71170043945312
2021-07-12,74.2531967163086
2021-07-13,74.36689758300781
2021-07-14,74.33460235595703
2021-07-15,74.12629699707031
2021-07-16,74.36869812011719
2021-07-19,74.05899810791016
2021-07-20,74.6613998413086
2021-07-21,74.34729766845703
2021-07-22,73.94120025634766
2021-07-23,73.65509796142578
2021-07-26,73.677001953125
2021-07-27,73.68090057373047
2021-07-28,73.70909881591797
2021-07-29,73.4386978149414
2021-07-30,73.15299987792969
2021-08-02,73.08789825439453
2021-08-03,72.95809936523438
2021-08-04,72.939697265625
2021-08-05,73.17859649658203
2021-08-06,73.12090301513672
2021-08-09,73.5031967163086
2021-08-10,73.62059783935547
2021-08-11,73.9219970703125
2021-08-12,73.40149688720703
2021-08-13,73.53839874267578
2021-08-16,73.15010070800781
2021-08-17,73.28269958496094
2021-08-18,73.595703125
2021-08-19,73.84349822998047
2021-08-20,74.27510070800781
2021-08-23,74.19509887695312
2021-08-24,74.08049774169922
2021-08-25,73.7614974975586
2021-08-26,73.7699966430664
2021-08-27,74.26750183105469
2021-08-30,73.40119934082031
2021-08-31,73.41649627685547
2021-09-01,73.27259826660156
2021-09-02,72.9813003540039
2021-09-03,73.00890350341797
2021-09-06,72.77220153808594
2021-09-07,72.96820068359375
2021-09-08,73.36319732666016
2021-09-09,73.24569702148438
2021-09-10,72.86199951171875
2021-09-13,73.09609985351562
2021-09-14,72.64399719238281
2021-09-15,72.87960052490234
2021-09-16,72.2406005859375
2021-09-17,72.47250366210938
2021-09-20,72.80850219726562
2021-09-21,73.36000061035156
2021-09-22,73.00150299072266
2021-09-23,72.91590118408203
2021-09-24,72.6729965209961
2021-09-27,72.6968994140625
2021-09-28,72.58460235595703
2021-09-29,72.83920288085938
2021-09-30,72.84590148925781
2021-10-01,72.71720123291016
2021-10-04,72.74500274658203
2021-10-05,72.47989654541016
2021-10-06,72.29090118408203
2021-10-07,72.39459991455078
2021-10-08,71.78350067138672
2021-10-11,71.75330352783203
2021-10-12,71.83509826660156
2021-10-13,71.84649658203125
2021-10-14,71.96900177001953
2021-10-15,71.36750030517578
2021-10-18,71.03150177001953
2021-10-19,71.18900299072266
2021-10-20,70.82859802246094
2021-10-21,70.81909942626953
2021-10-22,71.1166000366211
2021-10-25,70.35250091552734
2021-10-26,69.80590057373047
2021-10-27,69.45379638671875
2021-10-28,70.58049774169922
2021-10-29,70.14240264892578
2021-11-01,70.82340240478516
2021-11-02,71.57990264892578
2021-11-03,71.60540008544922
2021-11-04,71.69560241699219
2021-11-05,71.40599822998047
2021-11-08,71.27320098876953
2021-11-09,71.21980285644531
2021-11-10,70.70449829101562
2021-11-11,71.23860168457031
2021-11-12,71.56400299072266
2021-11-15,72.85929870605469
2021-11-16,72.48280334472656
2021-11-17,73.09750366210938
2021-11-18,72.55870056152344
2021-11-19,73.06500244140625
2021-11-22,73.53299713134766
2021-11-23,74.97039794921875
2021-11-24,74.27149963378906
2021-11-25,74.93299865722656
2021-11-26,74.5282974243164
2021-11-29,75.5199966430664
2021-11-30,74.43920135498047
2021-12-01,74.0790023803711
2021-12-02,74.24600219726562
2021-12-03,73.61949920654297
2021-12-06,73.8677978515625
2021-12-07,74.34819793701172
2021-12-08,73.99030303955078
2021-12-09,73.52349853515625
2021-12-10,73.61499786376953
2021-12-13,73.40869903564453
2021-12-14,73.4625015258789
2021-12-15,73.79340362548828
2021-12-16,73.60130310058594
2021-12-17,73.76020050048828
2021-12-20,74.0625991821289
2021-12-21,74.0634994506836
2021-12-22,73.86959838867188
2021-12-23,73.61129760742188
2021-12-24,73.29879760742188
2021-12-27,73.61000061035156
2021-12-28,73.35900115966797
2021-12-29,73.6675033569336
2021-12-30,73.9749984741211
2021-12-31,74.53150177001953
2022-01-03,74.98600006103516
2022-01-04,74.3718032836914
2022-01-05,75.26300048828125
2022-01-06,76.6615982055664
2022-01-07,76.35369873046875
2022-01-10,75.44599914550781
2022-01-11,74.85600280761719
2022-01-12,74.45369720458984
2022-01-13,74.56449890136719
2022-01-14,76.30599975585938
2022-01-17,76.32450103759766
2022-01-18,76.06199645996094
2022-01-19,76.80850219726562
2022-01-20,76.31659698486328
2022-01-21,76.09130096435547
2022-01-24,77.40599822998047
2022-01-25,78.65350341796875
2022-01-26,78.73570251464844
2022-01-27,79.19960021972656
2022-01-28,78.07250213623047
2022-01-31,77.73580169677734
2022-02-01,77.30780029296875
2022-02-02,76.69159698486328
2022-02-03,76.1729965209961
2022-02-04,76.4114990234375
2022-02-07,75.82779693603516
2022-02-08,75.41739654541016
2022-02-09,75.0354995727539
2022-02-10,74.71019744873047
2022-02-11,75.02729797363281
2022-02-14,77.45439910888672
2022-02-15,76.4854965209961
2022-02-16,75.4729995727539
2022-02-17,75.03450012207031
2022-02-18,76.12860107421875
2022-02-21,77.36579895019531
2022-02-22,80.38300323486328
2022-02-23,78.80950164794922
2022-02-24,81.41439819335938
2022-02-25,84.91500091552734
2022-02-28,83.26100158691406
2022-03-01,104.97350311279297
2022-03-02,108.47949981689453
2022-03-03,102.71499633789062
2022-03-04,109.46499633789062
2022-03-07,108.84510040283203
2022-03-08,138.96510314941406
2022-03-09,129.96499633789062
2022-03-10,138.71499633789062
2022-03-11,133.46499633789062
2022-03-14,132.0886993408203
2022-03-15,119.96499633789062
2022-03-16,108.27749633789062
2022-03-17,100.96510314941406
2022-03-18,103.08999633789062
2022-03-21,132.0886993408203
2022-03-22,106.61499786376953
2022-03-23,105.96499633789062
2022-03-24,96.71499633789062
2022-03-25,102.21499633789062
2022-03-28,100.83999633789062
2022-03-29,97.96510314941406
2022-03-30,87.46499633789062
2022-03-31,83.46499633789062
2022-04-01,81.71499633789062
2022-04-04,84.21499633789062
2022-04-05,83.71499633789062
2022-04-06,83.96499633789062
2022-04-07,82.08999633789062
2022-04-08,79.21499633789062
2022-04-11,85.08999633789062
2022-04-12,83.46499633789062
2022-04-13,85.33999633789062
2022-04-14,82.38999938964844
2022-04-15,82.58999633789062
2022-04-18,80.71499633789062
2022-04-19,81.08999633789062
2022-04-20,80.96499633789062
2022-04-21,82.73999786376953
2022-04-22,80.83999633789062
2022-04-25,77.33999633789062
2022-04-26,75.73999786376953
2022-04-27,74.21499633789062
2022-04-28,73.83999633789062
2022-04-29,72.71499633789062
2022-05-02,73.31500244140625
2022-05-03,70.56500244140625
2022-05-04,67.21489715576172
2022-05-05,66.96499633789062
2022-05-06,64.79000091552734
2022-05-09,68.96499633789062
2022-05-10,69.83999633789062
2022-05-11,69.83999633789062
2022-05-12,66.71499633789062
2022-05-13,65.08999633789062
2022-05-16,66.46499633789062
2022-05-17,64.58999633789062
2022-05-18,64.96499633789062
2022-05-19,64.21499633789062
2022-05-20,62.09000015258789
2022-05-23,62.46500015258789
2022-05-24,58.540000915527344
2022-05-25,57.089900970458984
2022-05-26,60.315101623535156
2022-05-27,64.21499633789062
2022-05-30,66.46499633789062
2022-05-31,64.58989715576172
2022-06-01,62.71500015258789
2022-06-02,63.46500015258789
2022-06-03,63.46500015258789
2022-06-06,63.21500015258789
2022-06-07,61.34000015258789
2022-06-08,62.464900970458984
2022-06-09,59.9650993347168
2022-06-10,57.96500015258789
2022-06-13,110.67410278320312
2022-06-14,57.71500015258789
2022-06-15,58.34000015258789
2022-06-16,57.21500015258789
2022-06-17,57.339900970458984
2022-06-20,56.71500015258789
2022-06-21,54.71500015258789
2022-06-22,53.84000015258789
2022-06-23,54.96500015258789
2022-06-24,54.46500015258789
2022-06-27,53.3650016784668
2022-06-28,53.09000015258789
2022-06-29,53.714900970458984
2022-06-30,52.4650993347168
2022-07-01,54.84000015258789
2022-07-04,53.23749923706055
2022-07-05,54.5
2022-07-06,63.4650993347168
2022-07-07,63.51499938964844
2022-07-08,63.040000915527344
2022-07-11,64.86499786376953
2022-07-12,60.91999816894531
2022-07-13,58.38999938964844
2022-07-14,58.439998626708984
2022-07-15,58.2400016784668
2022-07-18,110.67410278320312
2022-07-19,57.71500015258789
2022-07-20,56.46500015258789
2022-07-21,54.9650993347168
2022-07-22,57.96500015258789
2022-07-25,58.09000015258789
2022-07-26,58.46500015258789
2022-07-27,60.09000015258789
2022-07-28,59.34000015258789
2022-07-29,62.46500015258789
